Date,Time,NiftySpot,CallOI,PutOI,PCR
01_11_23,10:33 AM,18060,133,92,0.656634446
01_11_23,10:36 AM,18050,130,93,0.667900777
01_11_23,10:39 AM,18042.55,131,94,0.672388171
01_11_23,10:42 AM,18050.8,132,94,0.680816083
01_11_23,10:45 AM,18043.4,132,95,0.686762289
01_11_23,10:48 AM,18040.85,132,95,0.688699679
01_11_23,10:51 AM,18022.15,133,96,0.715278314
01_11_23,10:54 AM,17986.9,133,95,0.718283726
01_11_23,10:57 AM,17985,133,92,0.704171836
01_11_23,11:00 AM,17985,134,91,0.693899614
01_11_23,11:03 AM,17979.05,135,90,0.687782805
01_11_23,11:06 AM,17965,137,89,0.685288498
01_11_23,11:09 AM,17965.15,137,90,0.68507656
01_11_23,11:12 AM,17973.45,138,90,0.678701456
01_11_23,11:15 AM,17985.2,140,89,0.674086329
01_11_23,11:18 AM,17977.75,142,89,0.670593498
01_11_23,11:21 AM,17985,143,90,0.670053397
01_11_23,11:24 AM,17962,145,90,0.670829946
01_11_23,11:27 AM,17955.1,145,91,0.672425249
01_11_23,11:30 AM,17970,146,91,0.672004701
01_11_23,11:33 AM,17965.05,148,89,0.671615464
01_11_23,11:36 AM,17965.05,148,89,0.671615464
01_11_23,11:39 AM,17971.5,151,89,0.669148781
01_11_23,11:42 AM,17962,153,90,0.667757417
01_11_23,11:45 AM,17956.3,153,91,0.668602541
01_11_23,11:48 AM,17967.8,153,90,0.663072581
01_11_23,11:51 AM,17974.35,155,91,0.658170592
01_11_23,11:54 AM,17988,154,91,0.656889398
01_11_23,11:57 AM,17993.45,153,89,0.650164309
01_11_23,12:00 PM,17995,152,89,0.646405694
01_11_23,12:03 PM,18003,152,91,0.64597375
01_11_23,12:06 PM,17987.55,152,93,0.650437754
01_11_23,12:09 PM,17989.45,152,94,0.656477127
01_11_23,12:12 PM,17990.7,152,94,0.656021054
01_11_23,12:15 PM,17987.15,152,95,0.655069794
01_11_23,12:18 PM,17974.85,152,95,0.655685441
01_11_23,12:21 PM,17982.7,152,96,0.656780861
01_11_23,12:24 PM,17989.05,152,95,0.654703759
01_11_23,12:27 PM,18000,152,96,0.656635038
01_11_23,12:30 PM,17991.55,153,96,0.655043146
01_11_23,12:33 PM,17982.5,153,97,0.655696024
01_11_23,12:36 PM,17980.2,154,98,0.657261762
01_11_23,12:39 PM,17977.05,154,98,0.657666549
01_11_23,12:42 PM,17976.4,155,99,0.659399395
01_11_23,12:45 PM,17971.45,156,99,0.657854137
01_11_23,12:48 PM,17970,158,99,0.655508089
01_11_23,12:51 PM,17956,159,99,0.652547704
01_11_23,12:54 PM,17960.8,158,99,0.653246662
01_11_23,12:57 PM,17974.95,160,98,0.653419787
01_12_23,1:00 PM,17905,199,131,0.580782831
01_12_23,1:03 PM,17911.55,202,130,0.581337234
01_12_23,1:06 PM,17906.1,203,132,0.577449371
01_12_23,1:09 PM,17906.1,203,132,0.577449371
01_12_23,1:12 PM,17906.15,203,133,0.576052568
01_12_23,1:15 PM,17895.25,205,133,0.572330097
01_12_23,1:18 PM,17896.05,203,130,0.569339045
01_12_23,1:21 PM,17894.9,205,130,0.575191216
01_12_23,1:24 PM,17895.6,205,134,0.577764052
01_12_23,1:27 PM,17895.6,205,134,0.577764052
01_12_23,1:30 PM,17860.55,205,131,0.584093872
01_12_23,1:33 PM,17858.4,206,125,0.575023299
01_12_23,1:36 PM,17858,204,121,0.57108224
01_12_23,1:39 PM,17841,201,122,0.569649418
01_12_23,1:42 PM,17839.15,192,123,0.5515878
01_12_23,1:45 PM,17828.6,187,128,0.549858268
01_12_23,1:48 PM,17838.75,184,131,0.542481605
01_12_23,1:51 PM,17847.5,183,133,0.547422225
01_12_23,1:54 PM,17845,185,131,0.550221099
01_12_23,1:57 PM,17859.95,184,133,0.555212404
01_12_23,2:00 PM,17860.6,182,131,0.557280446
01_12_23,2:03 PM,17875.65,182,132,0.562063714
01_12_23,2:06 PM,17874,184,129,0.569581994
01_12_23,2:09 PM,17882.65,189,124,0.571084337
01_12_23,2:12 PM,17889.9,193,119,0.560993187
01_12_23,2:15 PM,17890,192,121,0.56427578
01_12_23,2:18 PM,17892.5,195,128,0.572142952
01_12_23,2:21 PM,17908.7,197,132,0.576274589
01_12_23,2:24 PM,17917,193,132,0.585999041
01_12_23,2:27 PM,17916.25,196,137,0.588732976
01_12_23,2:30 PM,17911.1,191,136,0.593298429
01_12_23,2:33 PM,17903.8,195,138,0.58892372
01_12_23,2:36 PM,17892.15,197,142,0.596214511
01_12_23,2:39 PM,17909.5,197,145,0.601662404
01_12_23,2:42 PM,17896.75,199,142,0.597946288
01_12_23,2:45 PM,17903,201,147,0.596810116
01_12_23,2:48 PM,17886.25,203,148,0.606327016
01_12_23,2:51 PM,17901,191,151,0.597834833
01_12_23,2:54 PM,17919.05,186,153,0.601560178
01_12_23,2:57 PM,17895,189,157,0.60084573
01_12_23,3:00 PM,17895.05,189,157,0.601027268
01_12_23,3:03 PM,17897.7,181,155,0.591830537
01_12_23,3:06 PM,17919.9,176,145,0.59491499
01_12_23,3:09 PM,17914.8,176,130,0.574890557
01_12_23,3:12 PM,17924.95,169,130,0.586776194
01_12_23,3:15 PM,17922,166,118,0.598408224
01_12_23,3:18 PM,17918.7,150,105,0.61626338
01_12_23,3:21 PM,17918,143,100,0.622083256
01_12_23,3:24 PM,17917.75,133,92,0.628501469
01_12_23,3:27 PM,17927,133,92,0.627733647
01_12_23,3:30 PM,17924.5,118,76,0.620872446
01_12_23,10:00 AM,17959.75,202,118,0.628
01_12_23,10:03 AM,17938,205,120,0.629451882
01_12_23,10:06 AM,17930.05,208,118,0.621410248
01_12_23,10:09 AM,17922.4,210,115,0.607784986
01_12_23,10:12 AM,17916.9,212,115,0.599471615
01_12_23,10:15 AM,17918.4,213,114,0.590067032
01_12_23,10:18 AM,17897.25,216,116,0.587464525
01_12_23,10:21 AM,17904.3,218,110,0.575801311
01_12_23,10:24 AM,17904.25,219,111,0.572982016
01_12_23,10:27 AM,17901.1,219,112,0.57455957
01_12_23,10:30 AM,17900.9,220,113,0.577486599
01_12_23,10:33 AM,17879,219,114,0.589758892
01_12_23,10:36 AM,17881.05,216,110,0.581651485
01_12_23,10:39 AM,17877,217,110,0.577211127
01_12_23,10:42 AM,17888.9,218,111,0.567120853
01_12_23,10:45 AM,17890.45,219,113,0.563398615
01_12_23,10:48 AM,17904,219,114,0.566988337
01_12_23,10:51 AM,17892.9,222,113,0.565955182
01_12_23,10:54 AM,17886.15,223,114,0.568754073
01_12_23,10:57 AM,17892,223,114,0.566753308
01_12_23,11:00 AM,17895,222,115,0.568348299
01_12_23,11:03 AM,17890.1,223,115,0.566849009
01_12_23,11:06 AM,17899.9,223,116,0.565629942
01_12_23,11:09 AM,17889.1,223,116,0.564447302
01_12_23,11:12 AM,17862,222,117,0.573531989
01_12_23,11:15 AM,17858.5,217,116,0.563633173
01_12_23,11:18 AM,17870.75,214,118,0.559182251
01_12_23,11:21 AM,17875.95,213,120,0.559974491
01_12_23,11:24 AM,17867.15,213,121,0.563677468
01_12_23,11:27 AM,17864.4,212,124,0.564582488
01_12_23,11:30 AM,17860.25,211,123,0.564978292
01_12_23,11:33 AM,17874.5,206,123,0.567164179
01_12_23,11:36 AM,17872.9,205,125,0.56903376
01_12_23,11:39 AM,17879.7,206,127,0.571670166
01_12_23,11:42 AM,17871,207,124,0.57260514
01_12_23,11:45 AM,17870.95,206,125,0.574410853
01_12_23,11:48 AM,17870.2,205,126,0.576554465
01_12_23,11:51 AM,17868.1,206,126,0.574973724
01_12_23,11:54 AM,17862.35,204,125,0.572263115
01_12_23,11:57 AM,17850,202,128,0.575890507
01_12_23,12:00 PM,17851.55,197,131,0.570866142
01_12_23,12:03 PM,17857.3,198,132,0.570129108
01_12_23,12:06 PM,17867.35,198,134,0.57173913
01_12_23,12:09 PM,17870.35,199,134,0.57319442
01_12_23,12:12 PM,17870.35,199,134,0.57319442
01_12_23,12:15 PM,17873.1,200,135,0.575969859
01_12_23,12:18 PM,17883.85,201,134,0.575916539
01_12_23,12:21 PM,17894.5,201,132,0.567746122
01_12_23,12:24 PM,17885.15,200,130,0.56785439
01_12_23,12:27 PM,17885.15,200,130,0.56785439
01_12_23,12:30 PM,17887,202,127,0.571521726
01_12_23,12:33 PM,17889.9,201,127,0.574566611
01_12_23,12:36 PM,17885.1,202,128,0.575592417
01_12_23,12:39 PM,17881.05,200,129,0.587706236
01_12_23,12:42 PM,17889,200,131,0.58319388
01_12_23,12:45 PM,17889,200,131,0.58319388
01_12_23,12:48 PM,17880,201,130,0.590454518
01_12_23,12:51 PM,17890.45,201,132,0.586291973
01_12_23,12:54 PM,17905.05,203,134,0.584951019
01_12_23,12:57 PM,17915.4,197,129,0.582783883
01_13_23,1:00 PM,18021.6,86,81,0.87792078
01_13_23,1:03 PM,18017.1,85,83,0.916407465
01_13_23,1:06 PM,18025,84,83,0.893467337
01_13_23,1:09 PM,18028.5,83,86,0.904066474
01_13_23,1:12 PM,18026.8,83,87,0.90235353
01_13_23,1:15 PM,18044.95,81,87,0.914328846
01_13_23,1:18 PM,18052.05,79,89,0.92642013
01_13_23,1:21 PM,18049.5,77,90,0.931473698
01_13_23,1:24 PM,18061.05,76,93,0.94130407
01_13_23,1:27 PM,18055,75,96,0.956588552
01_13_23,1:30 PM,18047.8,75,95,0.957062292
01_13_23,1:33 PM,18047.8,75,95,0.957062292
01_13_23,1:36 PM,18035.05,74,95,0.958338675
01_13_23,1:39 PM,18037.05,74,95,0.95890411
01_13_23,1:42 PM,18045.45,74,95,0.961065574
01_13_23,1:45 PM,18067.2,74,95,0.96334743
01_13_23,1:48 PM,18070,73,96,0.967179487
01_13_23,1:51 PM,18065.1,73,96,0.969285897
01_13_23,1:54 PM,18065.1,73,96,0.969285897
01_13_23,1:57 PM,18068,72,97,0.974725555
01_13_23,2:00 PM,18068,72,97,0.974725555
01_13_23,2:03 PM,18070.75,71,98,0.945582586
01_13_23,2:06 PM,18078.65,71,98,0.950109016
01_13_23,2:09 PM,18078.65,71,98,0.950109016
01_13_23,2:12 PM,18082.9,72,98,0.959671205
01_13_23,2:15 PM,18082.9,72,98,0.959671205
01_13_23,2:18 PM,18073.15,72,98,0.965441932
01_13_23,2:21 PM,18073.55,72,99,0.96575606
01_13_23,2:24 PM,18056.9,71,98,1.000128271
01_13_23,2:27 PM,18056.9,71,98,1.000128271
01_13_23,2:30 PM,18056.05,71,97,0.992060443
01_13_23,2:33 PM,18056.05,71,97,0.992060443
01_13_23,2:36 PM,18055.7,72,97,0.982586428
01_13_23,2:39 PM,18055.7,72,97,0.982586428
01_13_23,2:42 PM,18034,72,96,0.974657622
01_13_23,2:45 PM,18043.9,72,95,0.975874081
01_13_23,2:48 PM,18051,73,96,0.974583925
01_13_23,2:51 PM,18031.8,72,95,0.957603093
01_13_23,2:54 PM,18031.8,72,95,0.957603093
01_13_23,2:57 PM,18037,73,95,0.955291381
01_13_23,3:00 PM,18042.05,74,93,0.935512821
01_13_23,3:03 PM,18042.05,74,93,0.935512821
01_13_23,3:06 PM,18032.6,73,90,0.914956769
01_13_23,3:09 PM,18032.6,73,90,0.914956769
01_13_23,3:12 PM,18032.05,69,88,0.915171504
01_13_23,3:15 PM,18029.8,67,87,0.903486676
01_13_23,3:18 PM,18025,65,85,0.901527331
01_13_23,3:21 PM,18016.85,64,84,0.896872472
01_13_23,3:24 PM,18032,63,83,0.89388587
01_13_23,3:27 PM,18028,61,81,0.887327786
01_13_23,3:30 PM,18022,59,79,0.869392391
01_13_23,10:00 AM,17855.65,90,58,0.671876879
01_13_23,10:03 AM,17865.4,91,58,0.670330983
01_13_23,10:06 AM,17851.3,91,58,0.669323183
01_13_23,10:09 AM,17839,92,58,0.672778895
01_13_23,10:12 AM,17858,93,59,0.671641791
01_13_23,10:15 AM,17857.75,93,59,0.667715618
01_13_23,10:18 AM,17855,93,58,0.665313696
01_13_23,10:21 AM,17862.6,93,59,0.664473684
01_13_23,10:24 AM,17872,93,58,0.662947199
01_13_23,10:27 AM,17873,94,58,0.665628245
01_13_23,10:30 AM,17868,94,58,0.67146145
01_13_23,10:33 AM,17876.5,94,59,0.671563002
01_13_23,10:36 AM,17874.75,94,59,0.672433547
01_13_23,10:39 AM,17872.5,94,60,0.679042053
01_13_23,10:42 AM,17882.1,95,61,0.685287356
01_13_23,10:45 AM,17888.4,95,61,0.689413119
01_13_23,10:48 AM,17881.75,94,62,0.692050306
01_13_23,10:51 AM,17900,94,63,0.696917215
01_13_23,10:54 AM,17880,93,64,0.701428406
01_13_23,10:57 AM,17889.05,93,65,0.696910532
01_13_23,11:00 AM,17874,93,66,0.698818672
01_13_23,11:03 AM,17875,93,66,0.698108883
01_13_23,11:06 AM,17886,93,66,0.697663765
01_13_23,11:09 AM,17892.65,93,65,0.699805068
01_13_23,11:12 AM,17895,93,66,0.703716449
01_13_23,11:15 AM,17895,93,66,0.70393755
01_13_23,11:18 AM,17885.45,93,67,0.703559574
01_13_23,11:21 AM,17885.15,93,67,0.708821502
01_13_23,11:24 AM,17899,93,67,0.708629791
01_13_23,11:27 AM,17898,94,67,0.71173968
01_13_23,11:30 AM,17889.2,94,67,0.712545956
01_13_23,11:33 AM,17882,94,67,0.713106295
01_13_23,11:36 AM,17892.8,94,68,0.712194006
01_13_23,11:39 AM,17898,94,67,0.712360064
01_13_23,11:42 AM,17892,93,68,0.713355421
01_13_23,11:45 AM,17887.2,94,68,0.71311382
01_13_23,11:48 AM,17883.05,95,68,0.709418157
01_13_23,11:51 AM,17888.5,95,69,0.713312904
01_13_23,11:54 AM,17892.45,95,69,0.711952824
01_13_23,11:57 AM,17907.3,95,69,0.714366773
01_13_23,12:00 PM,17902,94,69,0.7189251
01_13_23,12:03 PM,17904,94,70,0.72
01_13_23,12:06 PM,17904.8,94,71,0.723487015
01_13_23,12:09 PM,17908.4,94,71,0.726157726
01_13_23,12:12 PM,17921.35,94,71,0.724354581
01_13_23,12:15 PM,17922,93,71,0.728866336
01_13_23,12:18 PM,17937.1,93,71,0.725979882
01_13_23,12:21 PM,17942.85,91,72,0.744071378
01_13_23,12:24 PM,17968.35,89,73,0.763382283
01_13_23,12:27 PM,17968.35,89,73,0.763382283
01_13_23,12:30 PM,17964.35,86,76,0.815708859
01_13_23,12:33 PM,17966.3,87,77,0.823370234
01_13_23,12:36 PM,17963.15,87,78,0.830225954
01_13_23,12:39 PM,17969.45,87,79,0.833703156
01_13_23,12:42 PM,17969.45,87,79,0.833703156
01_13_23,12:45 PM,17965.1,88,79,0.83908046
01_13_23,12:48 PM,17970.5,88,79,0.842404048
01_13_23,12:51 PM,18002.25,88,80,0.845025274
01_13_23,12:54 PM,18012.05,85,79,0.876829113
01_13_23,12:57 PM,18005.75,85,81,0.896764253
01_16_23,1:00 PM,17935.5,135,94,0.672223246
01_16_23,1:03 PM,17935.15,135,94,0.668037657
01_16_23,1:06 PM,17940.3,135,94,0.667579909
01_16_23,1:09 PM,17940,136,91,0.660803791
01_16_23,1:12 PM,17952,136,91,0.660593915
01_16_23,1:15 PM,17962.35,135,92,0.661799598
01_16_23,1:18 PM,17962.85,135,91,0.657757913
01_16_23,1:21 PM,17972.9,135,91,0.654310893
01_16_23,1:24 PM,17973.95,136,88,0.640967567
01_16_23,1:27 PM,17974.55,136,88,0.638059026
01_16_23,1:30 PM,17976.65,136,87,0.637114338
01_16_23,1:33 PM,17971,136,87,0.636140638
01_16_23,1:36 PM,17989.35,136,87,0.63642974
01_16_23,1:39 PM,17977.05,134,86,0.63620611
01_16_23,1:42 PM,17963.25,134,86,0.636371932
01_16_23,1:45 PM,17966.1,134,87,0.638705537
01_16_23,1:48 PM,17945,133,87,0.640830196
01_16_23,1:51 PM,17947.8,133,88,0.643074091
01_16_23,1:54 PM,17947.8,133,88,0.643074091
01_16_23,1:57 PM,17929.45,135,88,0.640099055
01_16_23,2:00 PM,17924.15,136,86,0.634208607
01_16_23,2:03 PM,17904.9,136,85,0.623414281
01_16_23,2:06 PM,17907,136,81,0.610270559
01_16_23,2:09 PM,17916.45,138,78,0.595260911
01_16_23,2:12 PM,17913,138,78,0.595260911
01_16_23,2:15 PM,17910.05,139,79,0.595233954
01_16_23,2:18 PM,17910.05,139,79,0.595233954
01_16_23,2:21 PM,17915.75,139,77,0.595583761
01_16_23,2:24 PM,17912.75,138,78,0.597043478
01_16_23,2:27 PM,17914.7,138,78,0.596905962
01_16_23,2:30 PM,17905,138,78,0.598506556
01_16_23,2:33 PM,17909,138,78,0.59908034
01_16_23,2:36 PM,17936.5,138,78,0.600937337
01_16_23,2:39 PM,17922.65,138,79,0.599252564
01_16_23,2:42 PM,17916.65,137,79,0.602006106
01_16_23,2:45 PM,17903.75,138,79,0.599756055
01_16_23,2:48 PM,17919.35,138,78,0.598138159
01_16_23,2:51 PM,17905.05,137,78,0.603763676
01_16_23,2:54 PM,17912,138,77,0.598452578
01_16_23,2:57 PM,17920.8,138,77,0.596868204
01_16_23,3:00 PM,17915.55,138,77,0.595702105
01_16_23,3:03 PM,17924.5,138,78,0.59683313
01_16_23,3:06 PM,17936.8,136,78,0.596088361
01_16_23,3:09 PM,17926,134,78,0.592690445
01_16_23,3:12 PM,17940.75,133,78,0.592753366
01_16_23,3:15 PM,17940.4,132,76,0.5943194
01_16_23,3:18 PM,17940.6,129,76,0.60117807
01_16_23,3:21 PM,17940,126,72,0.604631851
01_16_23,3:24 PM,17949.6,124,71,0.610718273
01_16_23,3:27 PM,17946.5,118,71,0.618282127
01_16_23,3:30 PM,17946.75,115,70,0.617876021
01_16_23,10:00 AM,18082.65,96,112,0.941309742
01_16_23,10:03 AM,18082.65,96,112,0.980888139
01_16_23,10:06 AM,18019.95,100,85,0.757627299
01_16_23,10:09 AM,18019.95,100,85,0.757627299
01_16_23,10:12 AM,18033.15,100,85,0.767118932
01_16_23,10:15 AM,18033.15,100,85,0.767118932
01_16_23,10:18 AM,18033.15,100,85,0.767118932
01_16_23,10:21 AM,17998.5,103,85,0.776874532
01_16_23,10:24 AM,18002.3,103,85,0.77869115
01_16_23,10:27 AM,18008.9,104,85,0.775018572
01_16_23,10:30 AM,18010.5,105,85,0.757783313
01_16_23,10:33 AM,18010.5,105,85,0.757783313
01_16_23,10:36 AM,18015.3,106,86,0.756675946
01_16_23,10:39 AM,18014,107,86,0.757591354
01_16_23,10:42 AM,18020.45,106,86,0.761988244
01_16_23,10:45 AM,18020,107,86,0.761542416
01_16_23,10:48 AM,18020.2,107,86,0.76077144
01_16_23,10:51 AM,18016.15,108,86,0.759942746
01_16_23,10:54 AM,18016.5,108,86,0.763561924
01_16_23,10:57 AM,18016.5,108,86,0.763561924
01_16_23,11:00 AM,18016,107,87,0.76587261
01_16_23,11:03 AM,18009.1,107,88,0.781452118
01_16_23,11:06 AM,18011.65,108,87,0.764009391
01_16_23,11:09 AM,18011.65,108,87,0.764009391
01_16_23,11:12 AM,18013.45,109,87,0.762016293
01_16_23,11:15 AM,17997.7,108,88,0.777536457
01_16_23,11:18 AM,17989.65,109,88,0.774027578
01_16_23,11:21 AM,17989.65,109,88,0.774027578
01_16_23,11:24 AM,17978.8,109,86,0.754753629
01_16_23,11:27 AM,17978.8,109,86,0.754753629
01_16_23,11:30 AM,17985.1,113,86,0.742511346
01_16_23,11:33 AM,17977.5,113,86,0.742029569
01_16_23,11:36 AM,17977.5,113,86,0.742029569
01_16_23,11:39 AM,17970.55,115,86,0.739709564
01_16_23,11:42 AM,17971.3,116,86,0.737332672
01_16_23,11:45 AM,17979.65,117,86,0.735064679
01_16_23,11:48 AM,17979.65,117,86,0.735064679
01_16_23,11:51 AM,17976.3,118,87,0.736899347
01_16_23,11:54 AM,17975.95,119,87,0.73485297
01_16_23,11:57 AM,17969.95,120,87,0.734933808
01_16_23,12:00 PM,17970.05,120,86,0.733537368
01_16_23,12:03 PM,17964.5,121,87,0.731493346
01_16_23,12:06 PM,17958.9,122,87,0.728192534
01_16_23,12:09 PM,17958.9,122,87,0.728192534
01_16_23,12:12 PM,17967.05,122,86,0.725247768
01_16_23,12:15 PM,17965,124,90,0.72477781
01_16_23,12:18 PM,17954.05,125,90,0.719844358
01_16_23,12:21 PM,17950,125,90,0.720054491
01_16_23,12:24 PM,17951.8,125,90,0.713551764
01_16_23,12:27 PM,17940.25,126,91,0.70775463
01_16_23,12:30 PM,17951.55,129,91,0.69482627
01_16_23,12:33 PM,17937.05,130,91,0.693716029
01_16_23,12:36 PM,17937.05,130,91,0.693716029
01_16_23,12:39 PM,17944,130,90,0.68564122
01_16_23,12:42 PM,17952.45,131,91,0.68342135
01_16_23,12:45 PM,17942.25,131,91,0.682896967
01_16_23,12:48 PM,17941.2,131,92,0.681528065
01_16_23,12:51 PM,17936.5,132,92,0.679424944
01_16_23,12:54 PM,17942.4,133,93,0.677944047
01_16_23,12:57 PM,17940,134,93,0.674562783
01_17_23,1:00 PM,18002.75,111,117,0.979876491
01_17_23,1:03 PM,18004.9,112,116,0.968753321
01_17_23,1:06 PM,18007.8,112,116,0.965444138
01_17_23,1:09 PM,18000,112,116,0.959599156
01_17_23,1:12 PM,17992.55,111,115,0.949656992
01_17_23,1:15 PM,17993,110,114,0.941513032
01_17_23,1:18 PM,17992.1,109,114,0.936718253
01_17_23,1:21 PM,17992.1,109,114,0.936718253
01_17_23,1:24 PM,17995,111,113,0.926605505
01_17_23,1:27 PM,17979,112,113,0.925376276
01_17_23,1:30 PM,17979.45,110,110,0.911280101
01_17_23,1:33 PM,17987,109,109,0.908330687
01_17_23,1:36 PM,18013.6,109,108,0.875908672
01_17_23,1:39 PM,18018.1,109,107,0.881976684
01_17_23,1:42 PM,18027.85,109,108,0.88731813
01_17_23,1:45 PM,18029,110,109,0.891528926
01_17_23,1:48 PM,18017,111,109,0.890090647
01_17_23,1:51 PM,18017,111,109,0.890090647
01_17_23,1:54 PM,18017,111,109,0.890090647
01_17_23,1:57 PM,18017,111,109,0.890090647
01_17_23,2:00 PM,18017,111,109,0.890090647
01_17_23,2:03 PM,18020.1,105,112,0.900134813
01_17_23,2:06 PM,18014.7,104,111,0.896540978
01_17_23,2:09 PM,18021.55,104,111,0.89533195
01_17_23,2:12 PM,18021.55,104,111,0.89533195
01_17_23,2:15 PM,18029,106,111,0.897582235
01_17_23,2:18 PM,18044,105,111,0.901909902
01_17_23,2:21 PM,18037,106,111,0.900206186
01_17_23,2:24 PM,18037,106,111,0.900206186
01_17_23,2:27 PM,18040.1,106,112,0.902454051
01_17_23,2:30 PM,18031,105,112,0.905394276
01_17_23,2:33 PM,18031,105,112,0.905394276
01_17_23,2:36 PM,18025.1,104,113,0.910649726
01_17_23,2:39 PM,18050.5,104,113,0.911140857
01_17_23,2:42 PM,18048.95,102,114,0.922246445
01_17_23,2:45 PM,18044.6,102,113,0.928399707
01_17_23,2:48 PM,18048.3,102,113,0.932130494
01_17_23,2:51 PM,18054.25,101,113,0.934791754
01_17_23,2:54 PM,18046.75,101,113,0.943422166
01_17_23,2:57 PM,18046.75,101,113,0.943422166
01_17_23,3:00 PM,18048.9,100,112,0.955766361
01_17_23,3:03 PM,18082.65,96,112,0.941309742
01_17_23,3:06 PM,18082.65,96,112,0.941309742
01_17_23,3:09 PM,18082.65,96,112,0.941309742
01_17_23,3:12 PM,18082.65,96,112,0.941309742
01_17_23,3:15 PM,18082.65,96,112,0.941309742
01_17_23,3:18 PM,18082.65,96,112,0.941309742
01_17_23,3:21 PM,18082.65,96,112,0.941309742
01_17_23,3:24 PM,18082.65,96,112,0.941309742
01_17_23,3:27 PM,18082.65,96,112,0.941309742
01_17_23,3:30 PM,18082.65,96,112,0.941309742
01_17_23,10:00 AM,18057,103,102,0.852932301
01_17_23,10:03 AM,18055,101,105,0.877578109
01_17_23,10:06 AM,18062.8,99,106,0.867934224
01_17_23,10:09 AM,18059.4,98,107,0.906870861
01_17_23,10:12 AM,18045.85,97,109,0.922037422
01_17_23,10:15 AM,18058,97,110,0.930782863
01_17_23,10:18 AM,18069.55,99,111,0.909015199
01_17_23,10:21 AM,18063,97,111,0.950047224
01_17_23,10:24 AM,18052.1,97,112,0.956225068
01_17_23,10:27 AM,18045.05,98,113,0.958529689
01_17_23,10:30 AM,18046.25,98,113,0.958882611
01_17_23,10:33 AM,18067.05,98,113,0.934830287
01_17_23,10:36 AM,18075.9,97,115,0.943916449
01_17_23,10:39 AM,18068,95,116,0.957866052
01_17_23,10:42 AM,18073.95,95,116,0.96393166
01_17_23,10:45 AM,18065,94,117,0.96969377
01_17_23,10:48 AM,18054.35,94,117,0.997672943
01_17_23,10:51 AM,18037.35,93,117,0.999788023
01_17_23,10:54 AM,18035,90,116,1.00384821
01_17_23,10:57 AM,18031.55,93,116,0.99243151
01_17_23,11:00 AM,18024.8,95,115,0.986272215
01_17_23,11:03 AM,18040,98,115,0.973759391
01_17_23,11:06 AM,18021.2,100,116,0.970045354
01_17_23,11:09 AM,18017.95,101,114,0.964951058
01_17_23,11:12 AM,18029.25,103,113,0.95282822
01_17_23,11:15 AM,18033.5,104,112,0.946137049
01_17_23,11:18 AM,18023,104,114,0.94622093
01_17_23,11:21 AM,18023,105,114,0.943097015
01_17_23,11:24 AM,18027,105,114,0.936440678
01_17_23,11:27 AM,18025,106,114,0.937758051
01_17_23,11:30 AM,18032.7,106,115,0.93676622
01_17_23,11:33 AM,18042,106,116,0.93764149
01_17_23,11:36 AM,18049.95,107,116,0.93280673
01_17_23,11:39 AM,18040.15,107,116,0.934865114
01_17_23,11:42 AM,18040.15,107,116,0.934865114
01_17_23,11:45 AM,18049,108,117,0.93949305
01_17_23,11:48 AM,18051,109,117,0.940954132
01_17_23,11:51 AM,18043.45,109,118,0.944864975
01_17_23,11:54 AM,18043.25,107,118,0.95170075
01_17_23,11:57 AM,18058.95,107,118,0.951264651
01_17_23,12:00 PM,18063,107,118,0.927115503
01_17_23,12:03 PM,18049,105,119,0.963054952
01_17_23,12:06 PM,18051,103,119,0.964622886
01_17_23,12:09 PM,18044,104,120,0.965492228
01_17_23,12:12 PM,18050,104,120,0.968383954
01_17_23,12:15 PM,18053,104,121,0.966522009
01_17_23,12:18 PM,18045.55,104,121,0.970873786
01_17_23,12:21 PM,18049,104,121,0.969343518
01_17_23,12:24 PM,18044.3,104,121,0.971369509
01_17_23,12:27 PM,18027.5,104,121,0.973891421
