"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL IT & TELECOM","27 Oct 2025","10095.65","10271.55","10057.15","10207.95"
"NIFTY MIDSMALL IT & TELECOM","24 Oct 2025","9963.55","10001.5","9921.9","9986.05"
"NIFTY MIDSMALL IT & TELECOM","23 Oct 2025","9943.9","10019.7","9914.25","9935.15"
"NIFTY MIDSMALL IT & TELECOM","21 Oct 2025","9865.9","9884.1","9835.5","9853.20"
"NIFTY MIDSMALL IT & TELECOM","20 Oct 2025","9779.15","9843.3","9740.8","9832.05"
"NIFTY MIDSMALL IT & TELECOM","17 Oct 2025","9838","9844.7","9723.85","9747.30"
"NIFTY MIDSMALL IT & TELECOM","16 Oct 2025","9831.1","9876.2","9787.75","9863.85"
"NIFTY MIDSMALL IT & TELECOM","15 Oct 2025","9656.55","9817.65","9651.15","9806.95"
"NIFTY MIDSMALL IT & TELECOM","14 Oct 2025","9704.2","9749.45","9543.85","9567.50"
"NIFTY MIDSMALL IT & TELECOM","13 Oct 2025","9724.15","9736.9","9611.4","9668.15"
"NIFTY MIDSMALL IT & TELECOM","10 Oct 2025","9782.3","9858.1","9701.55","9778.35"
"NIFTY MIDSMALL IT & TELECOM","09 Oct 2025","9681.3","9749","9648.85","9740.70"
"NIFTY MIDSMALL IT & TELECOM","08 Oct 2025","9659.3","9765","9621.85","9668.30"
"NIFTY MIDSMALL IT & TELECOM","07 Oct 2025","9552","9680.1","9513.5","9665.60"
"NIFTY MIDSMALL IT & TELECOM","06 Oct 2025","9450.2","9536.45","9379.8","9527.95"
"NIFTY MIDSMALL IT & TELECOM","03 Oct 2025","9310.3","9438.2","9282.3","9423.75"
"NIFTY MIDSMALL IT & TELECOM","01 Oct 2025","9163.4","9317.3","9114.9","9309.30"
"NIFTY MIDSMALL IT & TELECOM","30 Sep 2025","9237.1","9277.95","9104.25","9140.75"
"NIFTY MIDSMALL IT & TELECOM","29 Sep 2025","9256.1","9281.5","9161.8","9186.65"
"NIFTY MIDSMALL IT & TELECOM","26 Sep 2025","9518.4","9526.8","9195.1","9208.80"
"NIFTY MIDSMALL IT & TELECOM","25 Sep 2025","9582.4","9659.2","9517.1","9529.05"
"NIFTY MIDSMALL IT & TELECOM","24 Sep 2025","9698.85","9703","9575.45","9586.10"
"NIFTY MIDSMALL IT & TELECOM","23 Sep 2025","9764","9776.45","9650","9698.75"
"NIFTY MIDSMALL IT & TELECOM","22 Sep 2025","9831.35","9882.45","9733.75","9756.35"
"NIFTY MIDSMALL IT & TELECOM","19 Sep 2025","10024.25","10034.85","9957.05","10002.95"
"NIFTY MIDSMALL IT & TELECOM","18 Sep 2025","9999.6","10088.65","9967.7","10012.70"
"NIFTY MIDSMALL IT & TELECOM","17 Sep 2025","9960.1","10037.45","9920.15","9944.10"
"NIFTY MIDSMALL IT & TELECOM","16 Sep 2025","9835.8","9936.05","9801.8","9909.95"
"NIFTY MIDSMALL IT & TELECOM","15 Sep 2025","9817.05","9846.05","9764.25","9809.25"
"NIFTY MIDSMALL IT & TELECOM","12 Sep 2025","9805.15","9829.2","9746.8","9787.00"
"NIFTY MIDSMALL IT & TELECOM","11 Sep 2025","9819.05","9819.05","9708.05","9758.55"
"NIFTY MIDSMALL IT & TELECOM","10 Sep 2025","9558.9","9793.3","9544.25","9772.40"
"NIFTY MIDSMALL IT & TELECOM","09 Sep 2025","9331.6","9469.65","9327.4","9462.10"
"NIFTY MIDSMALL IT & TELECOM","08 Sep 2025","9358.8","9375.5","9285.25","9297.50"
"NIFTY MIDSMALL IT & TELECOM","05 Sep 2025","9349.15","9392.1","9183","9300.35"
"NIFTY MIDSMALL IT & TELECOM","04 Sep 2025","9469.9","9490.65","9305.5","9318.10"
"NIFTY MIDSMALL IT & TELECOM","03 Sep 2025","9428.4","9441.6","9326.7","9406.55"
"NIFTY MIDSMALL IT & TELECOM","02 Sep 2025","9517.6","9537.75","9421.15","9442.70"
"NIFTY MIDSMALL IT & TELECOM","01 Sep 2025","9359.15","9510.05","9348.4","9498.90"
"NIFTY MIDSMALL IT & TELECOM","29 Aug 2025","9367.65","9442.5","9297.6","9326.05"
"NIFTY MIDSMALL IT & TELECOM","28 Aug 2025","9511.25","9515.05","9350.75","9370.75"
"NIFTY MIDSMALL IT & TELECOM","26 Aug 2025","9634.15","9670.3","9486.15","9507.75"
"NIFTY MIDSMALL IT & TELECOM","25 Aug 2025","9679.6","9789.75","9670.3","9720.15"
"NIFTY MIDSMALL IT & TELECOM","22 Aug 2025","9582","9661.5","9541.55","9613.35"
"NIFTY MIDSMALL IT & TELECOM","21 Aug 2025","9600.65","9612.65","9515.55","9550.40"
"NIFTY MIDSMALL IT & TELECOM","20 Aug 2025","9361.65","9599.2","9342.95","9572.60"
"NIFTY MIDSMALL IT & TELECOM","19 Aug 2025","9354.25","9393.35","9266.55","9374.35"
"NIFTY MIDSMALL IT & TELECOM","18 Aug 2025","9376.05","9394.2","9285.9","9323.80"
"NIFTY MIDSMALL IT & TELECOM","14 Aug 2025","9295.6","9356.9","9252.65","9294.75"
"NIFTY MIDSMALL IT & TELECOM","13 Aug 2025","9351.6","9361.5","9240.15","9278.25"
"NIFTY MIDSMALL IT & TELECOM","12 Aug 2025","9267.3","9387.55","9263.05","9304.85"
"NIFTY MIDSMALL IT & TELECOM","11 Aug 2025","9217.75","9268.4","9145.4","9249.20"
"NIFTY MIDSMALL IT & TELECOM","08 Aug 2025","9376.75","9376.75","9202.8","9215.40"
"NIFTY MIDSMALL IT & TELECOM","07 Aug 2025","9274.3","9411.7","9257.4","9386.70"
"NIFTY MIDSMALL IT & TELECOM","06 Aug 2025","9489.5","9503.65","9304.8","9317.05"
"NIFTY MIDSMALL IT & TELECOM","05 Aug 2025","9578.75","9582.2","9457.1","9497.70"
"NIFTY MIDSMALL IT & TELECOM","04 Aug 2025","9433.05","9574.8","9388.2","9562.45"
"NIFTY MIDSMALL IT & TELECOM","01 Aug 2025","9660.15","9672.55","9430.95","9453.90"
"NIFTY MIDSMALL IT & TELECOM","31 Jul 2025","9715.1","9751.7","9606.1","9675.90"
"NIFTY MIDSMALL IT & TELECOM","30 Jul 2025","9808.3","9851.2","9750.95","9822.20"
"NIFTY MIDSMALL IT & TELECOM","29 Jul 2025","9660.35","9813.6","9616.5","9797.55"
"NIFTY MIDSMALL IT & TELECOM","28 Jul 2025","9702.1","9798.1","9633.75","9683.75"
"NIFTY MIDSMALL IT & TELECOM","25 Jul 2025","9814.05","9938.4","9672.9","9687.65"
"NIFTY MIDSMALL IT & TELECOM","24 Jul 2025","10156.2","10157.7","9839.25","9848.15"
"NIFTY MIDSMALL IT & TELECOM","23 Jul 2025","10193.6","10212.95","10106.45","10170.15"
"NIFTY MIDSMALL IT & TELECOM","22 Jul 2025","10316.5","10332.1","10155.7","10164.20"
"NIFTY MIDSMALL IT & TELECOM","21 Jul 2025","10205.4","10305.85","10139.95","10292.90"
"NIFTY MIDSMALL IT & TELECOM","18 Jul 2025","10255.8","10278.1","10149.05","10220.25"
