"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL HEALTHCARE","19 Sep 2025","45292.45","45393.35","45115.85","45317.85"
"NIFTY MIDSMALL HEALTHCARE","18 Sep 2025","44755.35","45290.9","44633.5","45241.90"
"NIFTY MIDSMALL HEALTHCARE","17 Sep 2025","44997.95","45063.5","44695.95","44747.15"
"NIFTY MIDSMALL HEALTHCARE","16 Sep 2025","45011.4","45238.75","44886.2","44945.85"
"NIFTY MIDSMALL HEALTHCARE","15 Sep 2025","45164.35","45194","44818.8","45048.05"
"NIFTY MIDSMALL HEALTHCARE","12 Sep 2025","45163.5","45288.85","45097.9","45183.10"
"NIFTY MIDSMALL HEALTHCARE","11 Sep 2025","44808.3","45121.85","44653.85","45010.40"
"NIFTY MIDSMALL HEALTHCARE","10 Sep 2025","44645.2","44806.45","44540.9","44771.55"
"NIFTY MIDSMALL HEALTHCARE","09 Sep 2025","44296.75","44525.45","44155.5","44437.50"
"NIFTY MIDSMALL HEALTHCARE","08 Sep 2025","44413.05","44437.4","44015.75","44275.75"
"NIFTY MIDSMALL HEALTHCARE","05 Sep 2025","44352","44724.25","44176.4","44332.55"
"NIFTY MIDSMALL HEALTHCARE","04 Sep 2025","44829.7","44829.7","44187.9","44253.05"
"NIFTY MIDSMALL HEALTHCARE","03 Sep 2025","43720.25","44352.85","43572.85","44308.10"
"NIFTY MIDSMALL HEALTHCARE","02 Sep 2025","43833.5","43844.95","43437.2","43640.00"
"NIFTY MIDSMALL HEALTHCARE","01 Sep 2025","43314.95","43769.1","43314.95","43692.00"
"NIFTY MIDSMALL HEALTHCARE","29 Aug 2025","43465.9","43719.25","43255.45","43313.60"
"NIFTY MIDSMALL HEALTHCARE","28 Aug 2025","44105.85","44105.85","43428.8","43469.25"
"NIFTY MIDSMALL HEALTHCARE","26 Aug 2025","44438.6","44472.55","43874.25","43975.90"
"NIFTY MIDSMALL HEALTHCARE","25 Aug 2025","44956.8","45065.45","44512.35","44570.40"
"NIFTY MIDSMALL HEALTHCARE","22 Aug 2025","44902","44936","44673.05","44767.10"
"NIFTY MIDSMALL HEALTHCARE","21 Aug 2025","44783.35","45108.65","44508.7","44856.15"
"NIFTY MIDSMALL HEALTHCARE","20 Aug 2025","44879.3","44915.7","44607.65","44671.00"
"NIFTY MIDSMALL HEALTHCARE","19 Aug 2025","44738.05","44933.15","44578.6","44882.90"
"NIFTY MIDSMALL HEALTHCARE","18 Aug 2025","44733.15","44784.25","44464.8","44619.40"
