"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDSMALL FINANCIAL SERVICES","13 Oct 2025","18966.95","19221.2","18946.05","19183.55"
"NIFTY MIDSMALL FINANCIAL SERVICES","10 Oct 2025","18839.9","19029.9","18835.4","18989.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","09 Oct 2025","18615.15","18849.55","18551.35","18829.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","08 Oct 2025","18666.7","18710.7","18525.85","18589.15"
"NIFTY MIDSMALL FINANCIAL SERVICES","07 Oct 2025","18611.65","18736.7","18546.6","18649.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","06 Oct 2025","18327.5","18564.6","18322.75","18556.20"
"NIFTY MIDSMALL FINANCIAL SERVICES","03 Oct 2025","18173","18317.85","18167.6","18299.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","01 Oct 2025","17976.15","18173.15","17889.65","18151.75"
"NIFTY MIDSMALL FINANCIAL SERVICES","30 Sep 2025","17986.55","18028.35","17821.55","17964.90"
"NIFTY MIDSMALL FINANCIAL SERVICES","29 Sep 2025","17874.9","18053.75","17858.85","17934.30"
"NIFTY MIDSMALL FINANCIAL SERVICES","26 Sep 2025","18094.6","18126.1","17785.6","17809.00"
"NIFTY MIDSMALL FINANCIAL SERVICES","25 Sep 2025","18178.2","18259.6","18096.05","18125.45"
"NIFTY MIDSMALL FINANCIAL SERVICES","24 Sep 2025","18379.25","18469.8","18178.15","18205.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","23 Sep 2025","18382.15","18435.25","18233.55","18378.60"
"NIFTY MIDSMALL FINANCIAL SERVICES","22 Sep 2025","18423.7","18484.15","18323.4","18360.50"
"NIFTY MIDSMALL FINANCIAL SERVICES","19 Sep 2025","18473.6","18515.1","18412.6","18423.40"
"NIFTY MIDSMALL FINANCIAL SERVICES","18 Sep 2025","18418.4","18506.75","18359.85","18463.35"
"NIFTY MIDSMALL FINANCIAL SERVICES","17 Sep 2025","18312.2","18399.85","18264.75","18350.65"
"NIFTY MIDSMALL FINANCIAL SERVICES","16 Sep 2025","18289.65","18312.65","18197.35","18280.15"
